sample_uid	sample_token	gse_id	cancer_type	candidate_policy	cnv_cluster_v2	cell_count	mean_cnv_burden	reference_threshold	infercnv_positive_fraction	copykat_evaluable_cells	copykat_aneuploid_fraction	cluster_label_v2
GSE302903|nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68::0	800	0.005273927003145218	0.02864773590117692	0.025	199	0.010050251256281407	uncertain
GSE302903|nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68::1	509	0.0017361256759613752	0.02864773590117692	0.0	16	0.0	non_malignant
GSE302903|nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68::2	304	0.04454304277896881	0.02864773590117692	0.868421052631579	304	0.0	malignant
GSE302903|nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68::4	137	0.08345670253038406	0.02864773590117692	1.0	137	0.9343065693430657	malignant
GSE159115|GSE159115__SI_18854	GSE159115_GSE159115__SI_18854_246861e77cb9	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_18854_246861e77cb9::0	164	0.027416052296757698	0.045202577412128506	0.17073170731707318	0		non_malignant
GSE159115|GSE159115__SI_18855	GSE159115_GSE159115__SI_18855_8ffdf4f1d9a8	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_18855_8ffdf4f1d9a8::0	42	0.028373224660754204	0.04472104992717504	0.09523809523809523	0		non_malignant
GSE159115|GSE159115__SI_18856	GSE159115_GSE159115__SI_18856_13af9c57e1fa	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_18856_13af9c57e1fa::0	43	0.030087890103459358	0.05434959039092061	0.09302325581395349	0		non_malignant
GSE159115|GSE159115__SI_19703	GSE159115_GSE159115__SI_19703_4ed067153d1f	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_19703_4ed067153d1f::0	636	0.02297607809305191	0.04451961629092683	0.12421383647798742	631	0.5705229793977813	malignant
GSE159115|GSE159115__SI_19703	GSE159115_GSE159115__SI_19703_4ed067153d1f	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_19703_4ed067153d1f::1	166	0.004127937369048595	0.04451961629092683	0.0	155	0.01935483870967742	uncertain
GSE159115|GSE159115__SI_19704	GSE159115_GSE159115__SI_19704_98225201a267	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_19704_98225201a267::0	166	0.016828138381242752	0.0367906354367733	0.060240963855421686	0		non_malignant
GSE159115|GSE159115__SI_21255	GSE159115_GSE159115__SI_21255_3d51886b4cb7	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_21255_3d51886b4cb7::0	317	0.012184884399175644	0.019736203681677576	0.07886435331230283	178	0.07303370786516854	uncertain
GSE159115|GSE159115__SI_21256	GSE159115_GSE159115__SI_21256_59ce0542f1ee	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_21256_59ce0542f1ee::0	146	0.017088569700717926	0.01374662727117539	0.5068493150684932	0		uncertain
GSE159115|GSE159115__SI_21561	GSE159115_GSE159115__SI_21561_c5c90b4a02c6	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_21561_c5c90b4a02c6::1	231	0.004624661058187485	0.003486999319866296	0.5194805194805194	231	0.8961038961038961	malignant
GSE159115|GSE159115__SI_21561	GSE159115_GSE159115__SI_21561_c5c90b4a02c6	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_21561_c5c90b4a02c6::0	1599	0.03700463846325874	0.003486999319866296	1.0	1599	0.5159474671669794	malignant
GSE159115|GSE159115__SI_22368	GSE159115_GSE159115__SI_22368_96a8d4ce26f5	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_22368_96a8d4ce26f5::0	340	0.020842183381319046	0.024223318826407228	0.35294117647058826	254	0.5551181102362205	malignant
GSE159115|GSE159115__SI_22369	GSE159115_GSE159115__SI_22369_bd3980569b58	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_22369_bd3980569b58::0	164	0.012875481508672237	0.016162968426942818	0.21341463414634146	0		uncertain
GSE159115|GSE159115__SI_22604	GSE159115_GSE159115__SI_22604_73b2b32605fc	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_22604_73b2b32605fc::0	614	0.053037598729133606	0.057577618770301285	0.3941368078175896	614	0.4511400651465798	uncertain
GSE159115|GSE159115__SI_22604	GSE159115_GSE159115__SI_22604_73b2b32605fc	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_22604_73b2b32605fc::1	146	0.008980933576822281	0.057577618770301285	0.0	146	0.0	non_malignant
GSE159115|GSE159115__SI_22605	GSE159115_GSE159115__SI_22605_f42ba2154391	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_22605_f42ba2154391::0	394	0.018376851454377174	0.029181508347392093	0.09898477157360407	391	0.8081841432225064	malignant
GSE159115|GSE159115__SI_23459	GSE159115_GSE159115__SI_23459_464e9d31ea3c	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_23459_464e9d31ea3c::0	971	0.02795836143195629	0.04028756827116012	0.20494335736354274	971	0.40061791967044286	uncertain
GSE159115|GSE159115__SI_23459	GSE159115_GSE159115__SI_23459_464e9d31ea3c	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_23459_464e9d31ea3c::1	347	0.003992152400314808	0.04028756827116012	0.0	346	0.11849710982658959	uncertain
GSE159115|GSE159115__SI_23459	GSE159115_GSE159115__SI_23459_464e9d31ea3c	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_23459_464e9d31ea3c::2	291	0.01395487878471613	0.04028756827116012	0.048109965635738834	291	0.09965635738831616	uncertain
GSE159115|GSE159115__SI_23843	GSE159115_GSE159115__SI_23843_29b14b36438c	GSE159115	Renal cell carcinoma	epithelial_solid_default	GSE159115_GSE159115__SI_23843_29b14b36438c::0	62	0.020941484719514847	0.05092398356646299	0.03225806451612903	0		non_malignant
GSE179784|GSM6253683_Patient2	GSE179784_GSM6253683_Patient2_083660f42640	GSE179784	ambiguous	epithelial_solid_default	GSE179784_GSM6253683_Patient2_083660f42640::0	2257	0.014292982406914234	0.02111068032681939	0.2042534337616305	1951	0.19784725781650436	uncertain
GSE179784|GSM6253683_Patient2	GSE179784_GSM6253683_Patient2_083660f42640	GSE179784	ambiguous	epithelial_solid_default	GSE179784_GSM6253683_Patient2_083660f42640::1	329	0.0028344555757939816	0.02111068032681939	0.0	211	0.03317535545023697	uncertain
GSE179784|GSM6253684_Patient3	GSE179784_GSM6253684_Patient3_f8360261ff9e	GSE179784	ambiguous	epithelial_solid_default	GSE179784_GSM6253684_Patient3_f8360261ff9e::0	491	0.014765672385692596	0.044685873761773104	0.05295315682281059	348	0.1781609195402299	uncertain
GSE228501|nested_001_GSM7122854_19355X1_tar_gz__19355X1	GSE228501_nested_001_GSM7122854_19355X1_tar_gz__19355X1_a4914e4d50a6	GSE228501	Seminoma	germ_cell_malignancy	GSE228501_nested_001_GSM7122854_19355X1_tar_gz__19355X1_a4914e4d50a6::0	34	0.11530819535255432	0.10388754412531867	0.7352941176470589	0		malignant
GSE228501|nested_002_GSM7122855_19355X2_tar_gz__19355X2	GSE228501_nested_002_GSM7122855_19355X2_tar_gz__19355X2_580f4f76d2c5	GSE228501	Seminoma	germ_cell_malignancy	GSE228501_nested_002_GSM7122855_19355X2_tar_gz__19355X2_580f4f76d2c5::0	45	0.12741908431053162	0.06060342304408551	1.0	0		malignant
GSE228501|nested_002_GSM7122855_19355X2_tar_gz__19355X2	GSE228501_nested_002_GSM7122855_19355X2_tar_gz__19355X2_580f4f76d2c5	GSE228501	Seminoma	germ_cell_malignancy	GSE228501_nested_002_GSM7122855_19355X2_tar_gz__19355X2_580f4f76d2c5::1	14	0.028329582884907722	0.06060342304408551	0.14285714285714285	0		non_malignant
GSE189889|GSE189889__3	GSE189889_GSE189889__3_feb9e35eee69	GSE189889	Acral melanoma	melanocytic_malignancy	GSE189889_GSE189889__3_feb9e35eee69::0	58	0.020741883665323257	0.05453473038971425	0.05172413793103448	0		non_malignant
GSE189889|GSE189889__6	GSE189889_GSE189889__6_1c3784dea2df	GSE189889	Acral melanoma	melanocytic_malignancy	GSE189889_GSE189889__6_1c3784dea2df::0	155	0.03285151347517967	0.06083397299051283	0.05806451612903226	155	0.896774193548387	malignant
GSE189889|GSE189889__6	GSE189889_GSE189889__6_1c3784dea2df	GSE189889	Acral melanoma	melanocytic_malignancy	GSE189889_GSE189889__6_1c3784dea2df::1	125	0.011784733273088932	0.06083397299051283	0.0	125	0.256	uncertain
GSE189889|GSE189889__9	GSE189889_GSE189889__9_e28a61aea67e	GSE189889	Acral melanoma	melanocytic_malignancy	GSE189889_GSE189889__9_e28a61aea67e::1	129	0.01105639897286892	0.09157674707472326	0.0	127	0.07086614173228346	uncertain
GSE189889|GSE189889__9	GSE189889_GSE189889__9_e28a61aea67e	GSE189889	Acral melanoma	melanocytic_malignancy	GSE189889_GSE189889__9_e28a61aea67e::0	185	0.013650801032781601	0.09157674707472326	0.010810810810810811	185	0.6648648648648648	malignant
GSE115978|Mel102	GSE115978_Mel102_ceabd5d6bb02	GSE115978	Melanoma	melanocytic_malignancy	GSE115978_Mel102_ceabd5d6bb02::0	171	0.09464149922132492	0.0728622976690531	0.7660818713450293	0		malignant
GSE115978|Mel106	GSE115978_Mel106_1668cfc566f2	GSE115978	Melanoma	melanocytic_malignancy	GSE115978_Mel106_1668cfc566f2::0	99	0.06385942548513412	0.07863429099321356	0.2828282828282828	0		uncertain
GSE115978|Mel194	GSE115978_Mel194_73d9b4ff0976	GSE115978	Melanoma	melanocytic_malignancy	GSE115978_Mel194_73d9b4ff0976::0	39	0.06795019656419754	0.09865466445684434	0.1794871794871795	0		non_malignant
GSE115978|Mel80	GSE115978_Mel80_116d160901b0	GSE115978	Melanoma	melanocytic_malignancy	GSE115978_Mel80_116d160901b0::0	90	0.14143720269203186	0.06017554268240932	0.8333333333333334	0		malignant
GSE115978|Mel81	GSE115978_Mel81_9c540057be59	GSE115978	Melanoma	melanocytic_malignancy	GSE115978_Mel81_9c540057be59::0	58	0.06698276102542877	0.18900520801544188	0.0	0		non_malignant
GSE115978|Mel81	GSE115978_Mel81_9c540057be59	GSE115978	Melanoma	melanocytic_malignancy	GSE115978_Mel81_9c540057be59::1	32	0.03720684349536896	0.18900520801544188	0.0	0		non_malignant
GSE169609|GSM5210635_UM1	GSE169609_GSM5210635_UM1_bb3b61d6d3f7	GSE169609	Melanoma	melanocytic_malignancy	GSE169609_GSM5210635_UM1_bb3b61d6d3f7::0	71	0.007497246842831373	0.0366436467319727	0.0	0		non_malignant
GSE169609|GSM5210636_UM2_3	GSE169609_GSM5210636_UM2_3_d4d3a89d78f2	GSE169609	Melanoma	melanocytic_malignancy	GSE169609_GSM5210636_UM2_3_d4d3a89d78f2::0	71	0.007465163711458445	0.03486907243728638	0.0	0		non_malignant
GSE138665|LH16.3814	GSE138665_LH16.3814_4cf8e50bb57d	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH16.3814_4cf8e50bb57d::0	771	0.03456038236618042	0.013244742648676021	0.7211413748378729	767	0.7170795306388527	malignant
GSE138665|LH16.3814	GSE138665_LH16.3814_4cf8e50bb57d	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH16.3814_4cf8e50bb57d::1	169	4.598467785399407e-05	0.013244742648676021	0.0	115	0.0	non_malignant
GSE138665|LH16.3814	GSE138665_LH16.3814_4cf8e50bb57d	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH16.3814_4cf8e50bb57d::2	87	0.0011509597534313798	0.013244742648676021	0.0	86	0.011627906976744186	uncertain
GSE138665|LH17.3222	GSE138665_LH17.3222_97e2e10a2b38	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.3222_97e2e10a2b38::0	602	0.012413302436470985	0.03637011263519526	0.026578073089700997	597	0.4556113902847571	uncertain
GSE138665|LH17.3222	GSE138665_LH17.3222_97e2e10a2b38	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.3222_97e2e10a2b38::1	109	0.005721998866647482	0.03637011263519526	0.009174311926605505	71	0.11267605633802817	uncertain
GSE138665|LH17.3554	GSE138665_LH17.3554_1ac377269d33	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.3554_1ac377269d33::0	547	0.03987264633178711	0.050968110188841474	0.33455210237659966	547	0.9012797074954296	malignant
GSE138665|LH17.3554	GSE138665_LH17.3554_1ac377269d33	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.3554_1ac377269d33::1	116	0.0005666551296599209	0.050968110188841474	0.0	91	0.04395604395604396	uncertain
GSE138665|LH17.364	GSE138665_LH17.364_7d02f13c7ca7	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.364_7d02f13c7ca7::0	200	0.011135791428387165	0.043224012404680254	0.045	185	0.7783783783783784	malignant
GSE138665|LH17.530	GSE138665_LH17.530_00ccc7e465d5	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.530_00ccc7e465d5::1	172	0.018456054851412773	0.12581822946667667	0.005813953488372093	172	0.005813953488372093	uncertain
GSE138665|LH17.530	GSE138665_LH17.530_00ccc7e465d5	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.530_00ccc7e465d5::2	147	0.051168642938137054	0.12581822946667667	0.006802721088435374	147	0.9387755102040817	malignant
GSE138665|LH17.530	GSE138665_LH17.530_00ccc7e465d5	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.530_00ccc7e465d5::0	419	0.012714315205812454	0.12581822946667667	0.0	398	0.01256281407035176	uncertain
GSE138665|LH17.530	GSE138665_LH17.530_00ccc7e465d5	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH17.530_00ccc7e465d5::3	72	0.03344009816646576	0.12581822946667667	0.0	72	0.0	non_malignant
GSE138665|LH18.277	GSE138665_LH18.277_312d5be286a0	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH18.277_312d5be286a0::0	373	0.01519652921706438	0.06846505552530302	0.005361930294906166	313	0.8626198083067093	malignant
GSE138665|LH18.277	GSE138665_LH18.277_312d5be286a0	GSE138665	Uveal melanoma	melanocytic_malignancy	GSE138665_LH18.277_312d5be286a0::1	319	0.014948641881346703	0.06846505552530302	0.0219435736677116	318	0.09433962264150944	uncertain
GSE139829|BSSR0022	GSE139829_BSSR0022_002250b51dda	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_BSSR0022_002250b51dda::0	10017	0.01769818179309368	0.04312493920326241	0.044624138963761606	10011	0.7824393167515733	malignant
GSE139829|BSSR0022	GSE139829_BSSR0022_002250b51dda	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_BSSR0022_002250b51dda::1	1625	0.002782603958621621	0.04312493920326241	0.0	1553	0.26658081133290407	uncertain
GSE139829|BSSR0022	GSE139829_BSSR0022_002250b51dda	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_BSSR0022_002250b51dda::3	274	3.7637750210706145e-05	0.04312493920326241	0.0	204	0.0784313725490196	uncertain
GSE139829|BSSR0022	GSE139829_BSSR0022_002250b51dda	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_BSSR0022_002250b51dda::2	1013	0.00293216435238719	0.04312493920326241	0.0	781	0.13060179257362356	uncertain
GSE139829|UMM041L	GSE139829_UMM041L_4c085cea37e0	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM041L_4c085cea37e0::2	118	0.001460550120100379	0.09286901712417601	0.0	72	0.013888888888888888	uncertain
GSE139829|UMM041L	GSE139829_UMM041L_4c085cea37e0	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM041L_4c085cea37e0::0	628	0.050284143537282944	0.09286901712417601	0.11305732484076433	628	0.8487261146496815	malignant
GSE139829|UMM041L	GSE139829_UMM041L_4c085cea37e0	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM041L_4c085cea37e0::1	131	0.0004908256814815104	0.09286901712417601	0.0	97	0.010309278350515464	uncertain
GSE139829|UMM059	GSE139829_UMM059_c4e2ef0cb5ff	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM059_c4e2ef0cb5ff::0	362	0.053252559155225754	0.08983568832278245	0.09668508287292818	362	0.7845303867403315	malignant
GSE139829|UMM059	GSE139829_UMM059_c4e2ef0cb5ff	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM059_c4e2ef0cb5ff::1	284	0.012260226532816887	0.08983568832278245	0.0	279	0.06093189964157706	uncertain
GSE139829|UMM061	GSE139829_UMM061_b282dd6c344c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM061_b282dd6c344c::4	253	0.02946619875729084	0.09896954029798509	0.003952569169960474	253	0.003952569169960474	uncertain
GSE139829|UMM061	GSE139829_UMM061_b282dd6c344c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM061_b282dd6c344c::2	417	0.01619541645050049	0.09896954029798509	0.0	319	0.13793103448275862	uncertain
GSE139829|UMM061	GSE139829_UMM061_b282dd6c344c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM061_b282dd6c344c::0	1678	0.034240130335092545	0.09896954029798509	0.015494636471990465	1676	0.9862768496420048	malignant
GSE139829|UMM061	GSE139829_UMM061_b282dd6c344c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM061_b282dd6c344c::1	641	0.008001222275197506	0.09896954029798509	0.0	635	0.6125984251968504	malignant
GSE139829|UMM061	GSE139829_UMM061_b282dd6c344c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM061_b282dd6c344c::3	334	0.003815891221165657	0.09896954029798509	0.0	334	0.9131736526946108	malignant
GSE139829|UMM062	GSE139829_UMM062_6de242104d0c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM062_6de242104d0c::0	1383	0.026179861277341843	0.08543289765715611	0.0072306579898770785	1383	0.17859725234996385	uncertain
GSE139829|UMM062	GSE139829_UMM062_6de242104d0c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM062_6de242104d0c::1	1038	0.012490784749388695	0.08543289765715611	0.0	1038	0.0	non_malignant
GSE139829|UMM062	GSE139829_UMM062_6de242104d0c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM062_6de242104d0c::2	878	0.007496096659451723	0.08543289765715611	0.0	878	0.04555808656036447	uncertain
GSE139829|UMM062	GSE139829_UMM062_6de242104d0c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM062_6de242104d0c::4	397	0.016826502978801727	0.08543289765715611	0.0	397	0.007556675062972292	uncertain
GSE139829|UMM062	GSE139829_UMM062_6de242104d0c	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM062_6de242104d0c::3	641	0.010777074843645096	0.08543289765715611	0.0015600624024961	550	0.02181818181818182	uncertain
GSE139829|UMM063	GSE139829_UMM063_6753213bb772	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM063_6753213bb772::0	219	0.05201621726155281	0.07608437895774836	0.1689497716894977	219	1.0	malignant
GSE139829|UMM063	GSE139829_UMM063_6753213bb772	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM063_6753213bb772::1	87	0.010038848035037518	0.07608437895774836	0.0	72	0.2916666666666667	uncertain
GSE139829|UMM064	GSE139829_UMM064_b2cf198b3727	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM064_b2cf198b3727::0	643	0.012781145982444286	0.0829925085604191	0.0	595	0.025210084033613446	uncertain
GSE139829|UMM064	GSE139829_UMM064_b2cf198b3727	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM064_b2cf198b3727::1	406	0.0343228243291378	0.0829925085604191	0.029556650246305417	406	0.896551724137931	malignant
GSE139829|UMM064	GSE139829_UMM064_b2cf198b3727	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM064_b2cf198b3727::2	402	0.025014115497469902	0.0829925085604191	0.03482587064676617	402	0.022388059701492536	uncertain
GSE139829|UMM064	GSE139829_UMM064_b2cf198b3727	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM064_b2cf198b3727::3	65	0.01828535832464695	0.0829925085604191	0.0	65	0.0	non_malignant
GSE139829|UMM065	GSE139829_UMM065_e7de141fbe08	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM065_e7de141fbe08::0	953	0.05372898280620575	0.0795092037320137	0.1416579223504722	953	0.9958027282266527	malignant
GSE139829|UMM065	GSE139829_UMM065_e7de141fbe08	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM065_e7de141fbe08::2	239	1.0672903954400681e-05	0.0795092037320137	0.0	206	0.07281553398058252	uncertain
GSE139829|UMM065	GSE139829_UMM065_e7de141fbe08	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM065_e7de141fbe08::1	672	0.008181599900126457	0.0795092037320137	0.0	657	0.0365296803652968	uncertain
GSE139829|UMM065	GSE139829_UMM065_e7de141fbe08	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM065_e7de141fbe08::3	171	0.0024086476769298315	0.0795092037320137	0.0	127	0.0	non_malignant
GSE139829|UMM066	GSE139829_UMM066_e0b704abee35	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM066_e0b704abee35::0	4469	0.030724529176950455	0.046894785314798376	0.17520698142761243	4467	0.30288784419073206	uncertain
GSE139829|UMM066	GSE139829_UMM066_e0b704abee35	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM066_e0b704abee35::3	456	0.00022823036124464124	0.046894785314798376	0.0	282	0.0070921985815602835	uncertain
GSE139829|UMM066	GSE139829_UMM066_e0b704abee35	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM066_e0b704abee35::1	1349	0.04577428102493286	0.046894785314798376	0.46108228317272054	1349	0.9710896960711638	malignant
GSE139829|UMM066	GSE139829_UMM066_e0b704abee35	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM066_e0b704abee35::2	876	0.012104738503694534	0.046894785314798376	0.0730593607305936	871	0.1182548794489093	uncertain
GSE139829|UMM067L	GSE139829_UMM067L_6c7014bb6d36	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM067L_6c7014bb6d36::0	43	0.10926792025566101	0.055784133672714536	1.0	0		malignant
GSE139829|UMM067L	GSE139829_UMM067L_6c7014bb6d36	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM067L_6c7014bb6d36::1	28	0.019862445071339607	0.055784133672714536	0.03571428571428571	0		non_malignant
GSE139829|UMM069	GSE139829_UMM069_abf9e8085105	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM069_abf9e8085105::1	202	0.08847504109144211	0.11122583352029321	0.1782178217821782	202	1.0	malignant
GSE139829|UMM069	GSE139829_UMM069_abf9e8085105	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM069_abf9e8085105::0	212	0.018345564603805542	0.11122583352029321	0.0	212	0.8867924528301887	malignant
GSE139829|UMM069	GSE139829_UMM069_abf9e8085105	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM069_abf9e8085105::2	106	0.0013862875057384372	0.11122583352029321	0.0	106	0.2169811320754717	uncertain
GSE139829|UMM069	GSE139829_UMM069_abf9e8085105	GSE139829	Uveal melanoma	melanocytic_malignancy	GSE139829_UMM069_abf9e8085105::3	29	0.005953355226665735	0.11122583352029321	0.0	18	0.05555555555555555	uncertain
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC10_ac61cb0aedbf::0	6000	0.03448442742228508	0.013537369901314378	0.6961666666666667	5827	0.718208340483954	malignant
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC10_ac61cb0aedbf::1	3779	0.0	0.013537369901314378	0.0	1130	0.0017699115044247787	uncertain
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC10_ac61cb0aedbf::3	1295	0.0017123412108048797	0.013537369901314378	0.0023166023166023165	271	0.0	non_malignant
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC10_ac61cb0aedbf::4	1180	0.0013592164032161236	0.013537369901314378	0.0	397	0.0	non_malignant
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC10_ac61cb0aedbf::2	1719	0.0017186220502480865	0.013537369901314378	0.009307737056428156	1257	0.012728719172633254	uncertain
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC10_ac61cb0aedbf::7	41	0.000744026037864387	0.013537369901314378	0.0	2	0.0	non_malignant
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC10_ac61cb0aedbf::5	101	0.0002257243759231642	0.013537369901314378	0.0	30	0.0	non_malignant
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC10_ac61cb0aedbf::6	85	0.00018748811271507293	0.013537369901314378	0.0	19	0.0	non_malignant
GSE152048|GSE152048_BC11	GSE152048_GSE152048_BC11_43ea6574663d	GSE152048	Osteosarcoma	mesenchymal_malignancy	GSE152048_GSE152048_BC11_43ea6574663d::0	5608	0.030021820217370987	0.014584424570202755	0.5734664764621968	4811	0.5267096237788401	malignant
